id	text
6200	You got a name and picture change item. Enter the Lord Info interface to select a new picture and change your name!
6201	VIPs get lots of benefits in King of Rebirth. Becoming a VIP may be just the thing you need to get an extra edge on your enemy. Become a VIP today!
6202	You joined an Alliance! Some rewards are attached. Now that you're part of an Alliance, you can help your allies build cities, share resources, go to war together, and fight other Alliances. You'll also have access to the Alliance Shop and Alliance Tech!
6203	You've been appointed to be the leader of {0}! For the Alliance!
6204	You have been kicked from your Alliance by {0}!
6205	Your city is under attack and has been set ablaze! Move your city closer to your Alliance's gathering point to make it easier for your allies to help!\n1. When your city is attacked by enemies and you fail to defend it, it will be set ablaze. While ablaze, its City DEF will drop. If City DEF reaches 0, your city will be destroyed!\n2. Using a war guard will help prevent losses.\n3. Using a Psychic Eye can help you get valuable intel on approaching forces to help you formulate a plan.\n4. If you cannot stop the enemy forces from reaching your city, you can send some of your forces to a Glaurung Den or some place far away to avoid attack.\n5. Upgrade your Burial Site to reduce losses. \n6. Maintaining good relationships with your allies is the best strategy of course, so that they can help you and you can help them as needed.\n7. Upgrade your Cellar to protect your resources and prevent enemies from plundering them!\n8. Try to use as many resources as you can before an attack by sending them to allies, having allies help you protect them, or by spending them.
6206	Your city was totally destroyed by the enemy! Move your city closer to your Alliance's gathering point in the future to make it easier for your allies to help!\n1. When your city is attacked by enemies and you fail to defend it, it will be set ablaze. While ablaze, its City DEF will drop. If City DEF reaches 0, your city will be destroyed!\n2. Using a war guard will help prevent losses.\n3. Using a Psychic Eye can help you get valuable intel on approaching forces to help you formulate a plan.\n4. If you cannot stop the enemy forces from reaching your city, you can send some of your forces to a Glaurung Den or some place far away to avoid attack.\n5. Upgrade your Burial Site to reduce losses. \n6. Maintaining good relationships with your allies is the best strategy of course, so that they can help you and you can help them as needed.\n7. Upgrade your Cellar to protect your resources and prevent enemies from plundering them!\n8. Try to use as many resources as you can before an attack by sending them to allies, having allies help you protect them, or by spending them.
6207	Since you have not logged in for a long time, your city was moved to protect it from attacks!
6208	Avatar uploaded!\nPlease note that uploading violent, offensive, or pornographic content is strictly forbidden, the avatar would be removed and you would be punished. If you spot any other players doing so, please report it.
6209	Your custom avatar did not pass the review! Why not try another one?\nPlease note that uploading violent, offensive, or pornographic content is strictly forbidden, the avatar would be removed and you would be punished. If you spot any other players doing so, please report it.
6210	You got a construction contract! You can activate a second building queue for free and build or upgrade two buildings!
6211	Congratulations! You're now the Alliance Star!
6212	The Burial Site is full! We've no choice but to leave <color=red>{0}</color> corpses to rot in the wilds. Please respawn some troops to free up some space!
6213	Castle has been breached by humans!
6214	The enemy has broken into our city and we lost <color=red>{0}</color> CITY DEF! They'll will attack again in {1}. Luckily, we've respawned most of our fallen troops with Warlock King's Barrier.
6215	The enemy has broken into our city and we lost <color=red>{0}</color> CITY DEF! Luckily, we've respawned most of our fallen troops with Warlock King's Barrier.
6216	We were unable to fight off the enemy attack! The enemy has broken into our city! Fortunately, we've Respawned a lot of our defenders!
6217	The humans have been repelled!
6218	We've repelled those snotty humans and seized a load of supplies! However we have not yet seen their true power, so we need to get stronger!
6219	We've repelled those snotty humans and seized a lot of supplies! They will not be able to launch an attack like that again for a while.
6220	Vile creatures! Prepare to die by the sword of champions of the king!\n
6221	Intrusion alert!
6222	You've reached the limit and can't summon more Specters!
6223	You've reached the limit and can't summon more Specters! Lower level Specters have been replaced.\n
6224	Legends say that long ago, Glaurung ruled the world.\nTheir numbers were many, and their power beyond anything you can imagine!\nLater, the humans rose up and destroyed them, taking their Pyrums.\nBefore long, Glaurung went extinct, and became mere historical curiosities.\nNow, for reasons unknown, the legendary Glaurung have reappeared!\nWe must fight against this threat together! \nEliminate Glaurung to get their Pyrums!\nRespawn Glaurung to wield their power! \nWith the power of the Glaurung, the world will be within our grasp...\n\nCall upon your allies to help you challenge the Glaurung!\n\n(This event will be available at {0} Server Time.)
6225	My lord: \n\nThe Glaurung appear to have left this place for now. We know not why, but we are certain they will be back soon. We must be ready!\n\n (This event will end at {0} Server Time.)
6226	You challenged a Glaurung with your allies! \nYou dealt <color=red>{0}</color> damage, and earned the following rewards!
6227	The army assembled by your ally <color=lightblue>{0}</color> defeated the Glaurung! Members get the following rewards!
6228	You challenged a Glaurung with your allies! \nYou only dealt <color=red>{0}</color> damage, and didn't earn any rewards!
6229	<color=green>Concentrate all forces to resist attacks by the kingdom!</color>\n
6230	<color=red>Work together with your Alliance!\n</color>
6231	<color=green>{0}</color> activated the Alliance event Glaurung's Fury at <color=red>{1}</color> Server Time. Help your Alliance to get points and rewards! Check the Event Center for more details.
6232	This Alliance event is over! If you leave the Alliance, you will not receive rewards. \n\nWaves completed: {0}\nPoints: {1}\n
6233	Glaurung's Fury personal rank: <color=red>{0}</color>. Rewards:
6234	Glaurung’s Fury Alliance rank: <color=red>{0}</color>. Rewards:
6235	You've got <color=red>{0}</color> points in the Glaurung's Fury event. It has landed you in tier {1}, here's your rewards: 
6236	We now have 30 members! You can now challenge Glaurungs to get Pyrums and respawn the Frost Glaurung!
6237	{0} respawned the Frost Glaurung at {1}, granting everyone in the Alliance a powerful buff! Get more Pyrum to make it even stronger!
6238	Alliance quest {0} is complete. You got rewards!
6239	Assembly failed! You need {0} or more to join!
6240	You created an Alliance! \nTo become a powerful Alliance, you'll need to recruit a lot of members! Once you have enough members, you can strengthen your territory and fend off threats. Development of Alliance technology, as well as having a network of supportive members will strengthen your Alliance!
6241	After assessing the situation, the captain decided to abandon the attack. Troops will now march back to where they've assembled then return to their respective lords.
6242	My Lord, we need a Burial Site so that we could respawn fallen troops!
6243	You bought {0}
6244	My Lord, War Guard has been activated and will last for {0}.
6245	My Lord, our War Guard will expire in an hour.
6246	My Lord, our War Guard will expire in 15 mins.
6247	You failed to get any info as your Psychic Eye level is too low.
6248	You've scored {1}+ in {0}! Here's your rewards: 
6249	You're no. {1} in {0}! Here's your rewards: 
6250	Congrats! You're no. {0} in the overall rankings! Here's your rewards: 
6251	Here's your rewards for binding your account.
6252	This is the gift pack for the code: \n{0}
6253	Our scout found a <color=red>{0}</color> in <color=red>{1}</color>, which a hub for {2} production. To further expand our realm, we shall attack and take over it with <color=red>our Alliance</color>!\n How to take over a Stronghold:\n1) Relocate your city near the Stronghold to bait the humans. They will send troops to attack the city with the highest City DEF in range.\n2) Send troop aid to that city and repel the human invasion. Every time the humans are defeated, the protection on the Stronghold will be weakened!\n3) Once the protection is down, you can then send troops to invade and take over the Stronghold! Beware of other players though, for they will not miss this golden opportunity! Crush everyone that gets in your way! 
6254	{0} has not managed the Alliance for days! After <color=yellow>{2}</color>, anyone who is interested will be able to spend <color=yellow>500 Gems</color> and take over!
6255	{1} has replaced {0} as the Leader of {2}!
6256	Dear player,\nThank you for joining the event, here's your rewards: 
6257	Dear player,\nWe're terribly sorry for the inconvenience caused by the error, please have the following as compensation:
6258	{0} repelled troops from {1} {2} troops, and received incredible spoils of war! These rewards will be distributed to all Alliance members! The enemy's protection has been reduced by 4 hours. The humans will be crushed, once and for all. For the Warlock King!
6259	Under the guidance of {0}, {1} {2} has been breached! To all Alliance members: Garrison your troops, quickly! We must hold the Stronghold for 12 hours!
6260	We've captured {0} {1}! The Warlock King is pleased, so everyone in the Alliance will get resources rewards every 24 hours! 
6261	{0}, a rival Alliance, has breached {1} ({2}), one of our occupied Strongholds. We must remove them at once, otherwise the Stronghold will be lost to them after 12 hours!
6262	You purchased {1} from {0}! You received the following rewards:
6263	Stronghold protection has ended! Human troops will retake the Stronghold. All troops collecting resources will automatically return.
6264	You've slain {0}! It has left a massive loot, don't forget to collect it!
6265	{0}
6266	The Warlock King has used his power to consolidate the members of the Alliance. Now use this golden chance and work together to build up the Alliance!
6267	It's time to capture another Stronghold from the humans! Our scouts has found another <color=red>{0}</color> <color=red>({1})</color>. It's a {2} production hub, and is protected by stronger troops.
6268	Game of Undeath is open! There are 5 phases in it, each with 3 objectives. You get rewards for any objectives you complete, and if you are the top 100 you'll even get something extra! Join now!
6269	Congrats! The assembly by <color=lightblue>{0}</color> that you've joined has dealt the killing blow to the Glaurung! Here's the reward for everyone in the assembly!
6270	{0} tried to attack your city but you've obliterated them!
6271	They're everywhere! The scouts failed to get details about the enemy troops.
6272	{0} tried to attack your troops but you've obliterated them!
6273	You already have another troop in that resources point, the latter ones will be sent back automatically.
6274	You found these in the Yeti Cave: 
6275	{0}'s Rotspitter ({1}) is attacking us! Destroy it!
6276	Our Rotspitter is attacking {0} {1}! Protect it, for we'll not be able to press our attack if it is destroyed!
6277	Some players have found your avatar to be offensive, please switch to another one in 24 hours or we'll have to take further actions.
6278	Some players have found your messages on the chat to be offensive, please take heed of that or we'll have to take further actions.
6279	My lord, {0} has bought {1}, so everyone in the Alliance get the following gifts.
6280	Other players have reported your name to be inappropriate, please change it in 24 hours, or we will have to take further actions. 
6281	Your troops reached {0}, but the target is gone!
6300	New Lord Rewards
6301	VIP Perks
6302	Alliance Entry Rewards
6303	Alliance Lord
6304	Left Alliance Notice
6305	City is under attack!
6306	City has been eliminated!
6307	City moved by force!
6308	Avatar uploaded!
6309	Upload failed!
6310	Building Contract
6311	Alliance Star
6312	Abandoned Corpse
6313	System
6314	Glaurung Day event has started!
6315	Glaurung Day event is over!
6316	Glaurung Challenge report
6317	Glaurung Defeat report
6318	Glaurung's Fury event has started!
6319	Glaurung's Fury event is over!
6320	Glaurung's Fury Ranking reward
6321	Glaurung's Fury Alliance Ranking reward
6322	Glaurung's Fury Points reward
6323	Frost Glaurung has appeared!
6324	Frost Glaurung has respawned!
6325	Alliance Quest Reward
6326	Assembly failed!
6327	First create
6328	Hide
6329	Satisfy any of the following: 
6330	Satisfy the following: 
6331	Composition
6332	Percentage
6333	Troop B.R.
6334	Building B.R. 
6335	Tech B.R. 
6336	Skill B.R. 
6337	Gear B.R.
6338	Dissolve Assembly
6339	Kill Tomb Guards
6400	Huge Alliance I
6401	Alliance Faction I
6402	Vast Legion
6403	Camaraderie I
6404	Zombie King
6405	Skeleton King
6406	Undead Knight King
6407	Mage King
6408	Gargoyle King
6409	Infantry Bane
6410	Archer Bane
6411	Cavalry Bane
6412	Mage Bane
6413	Flyer Bane
6414	Alliance College I
6415	Quick Assemble
6416	Storage Expert I
6417	Huge Alliance II
6418	Balen Expert
6419	Wood Expert
6420	Iron Expert
6421	Quiksilver Expert
6422	Alliance Faction II
6423	Mega Warehouse
6424	Full Speed Ahead
6425	Embassy Extension
6426	Aiding Hand
6427	Storage Expert II
6428	Whitelist
6429	Alliance College II
6430	Camaraderie II
6500	Increase member limit
6501	Increase members' building speed
6502	Increase number of troops that may assemble
6503	Reduce members' help cooldown
6504	Increase members' Zombie ATK
6505	Increase members' Skeleton Archer ATK
6506	Increase members' Undead Knight ATK
6507	Increase members' Undead Mage ATK
6508	Increase members' Gargoyle ATK
6509	Reduce enemy's Zombie ATK
6510	Reduce enemy's Skeleton Archer ATK
6511	Reduce enemy's Undead Knight ATK
6512	Reduce enemy's Undead Mage ATK
6513	Reduce enemy's Gargoyle ATK
6514	Increase Technology research speed
6515	Increase assembled troops' March SPD
6516	Increase members' daily storage limit and total capacity
6517	Increase member limit
6518	Increase Balen production
6519	Increase Wood production
6520	Increase Iron production
6521	Increase Quiksilver production
6522	Increase members' building speed
6523	Increase the capacity for each trade
6524	Increase Caravan March SPD
6525	Increase reinforcements limit
6526	Increase members' help limit
6527	Increase members' daily storage limit and total capacity
6528	The Alliance Leader may whitelist other Alliances. When fighting those in the list, no war notifications would be sent from the system.
6529	Increase Technology research speed
6530	Reduce members' help cooldown
6531	Purchase Records
6532	Date
6600	xx
6601	xx
6602	xx
6603	xx
6604	Tap to enter
6605	Hot
6606	Announcement
6607	Tap to get
6608	Get & Use
6609	Event details
6610	Donate
6611	The dice are ready to go! \nHighest gets an <color=orange>Alliance Chest</color>!
6612	Pray {0} times to get {1}x resources!
6613	Get {0} stars to unlock
6614	Only {0} left!
6615	Once per day
6616	To bookmark a location, tap any place on the map, then tap on its coords.
6617	Mailbox is empty!
6618	My Account
6619	Security Lv.: {0}
6620	Get 200 Gems for binding your first Account
6621	Bind your account to keep it safe from data loss!\n A third-party account (e.g. Facebook) could take any number of accounts, but only one from each server.
6622	Tap here and collect rewards!
6623	Switch account
6624	Start Anew
6625	If your current account is not bound, it will be deleted after selecting [Start Anew]! 
6626	Contains {0} Gems
6627	    *Bind your account to increase its security level!
6628	Bind account
6629	Facebook
6630	Game Center
6631	Unbind
6632	Daily Gems
6633	{0} Gems for {1} days
6634	BONUS!
6635	Distance:
6636	(Got: {0}/{1} today)
6637	(Daily purchase limit reached!)
6638	You don't have any undead left in your city to send out!
6639	You're about to reach max MP and any excess MP will be wasted. Are you sure? 
6640	Try shaking your phone when you are bored!
6641	Are you tired of searching for mobs? Try shaking your phone!
6642	Don't have anything to do? Try shaking your phone!
6643	Shake your phone for a surprise!
6644	Shake your phone to find mobs!
6645	Empty land
6646	Contribution: {0}%
6647	Join an Alliance and see your undead career soar!
6648	 Swipe to cancel
6649	Video
6650	FaceBook Logout
6651	Got Call of Death x{0}
6652	Really start anew in this server?
6653	<color=red><size=34>IMPORTANT</size></color>
6654	We've put out the fire, and the next step will be to repair the Walls!
6655	Buy MP
6656	The city is on fire and is losing City DEF every minute! We need to put out the fire before it destroys the city!
6657	You need Castle Lv. {0}+ to scout
6658	Conqueror
6659	Guardian
6660	Choose equipment
6661	Insufficient materials!
6662	Forge
6663	Forge equipment
6664	Synth
6665	Synth gives you higher quality equipment.\nYou may use both regular and omni-gear
6666	Put in {0}{1} equipment
6667	Synth
6668	No events.
6669	Phase Ranking
6670	Overall Ranking
6671	Records
6672	Overall Records
6673	Reward 1
6674	Reward 2
6675	Reward 3
6676	Phase: {0}/{1}{2}
6677	Points earned
6678	Phase ranking rewards
6679	Overall ranking rewards
6680	Reinforcements\n{0}/{1}
6681	Big Tribute
6682	Lethal Legion
6683	Prosperity
6684	Killing Grounds
6685	Might Makes Right
6686	Phase is over
6687	Current Ranking
6688	Check phase ranking
6689	Check overall ranking
6690	Event is over!
6700	Glaurung Day
6701	Strongest Alliance
6702	Glaurung's Fury
6703	Strongest Alliance
6704	<size=30><color=#173B61FF>Event Info</color></size>\nThere are many kinds of creatures in this world. Some are cute, some are smart, some are powerful, and some are terrifying. Glaurung are the latter. With claws that could cut steel like butter and scales of iron that could deflect cannonballs, they are a creature not to be trifled with. Long a creature of legend, the Glaurung have made themselves feared since their mysterious return to this world. Their shrill cry is known to split the sky and send legions of soldiers retreating for shelter. Only the bravest explorers dare approach their Roosts, and at their own peril...
6705	Countless Glaurung have appeared in these lands in recent years. This is a make or break moment for us - we can either cower in fear and let them reign, or hunt them down for their crystals and treasure!
6706	Game of Undeath
6707	The Warlock King has announced the Game of Undeath! Participate in the different phases, complete the objectives, and rewards will be yours! If you manage to place yourself in the overall rankings top 100, you'll get even more!
6708	Compete with other players and win tons of rewards!
6709	Holy Praise
6710	Humans are revolting, attacking the strongest among us!
6711	Reports from the frontline! We found a massive stash of resources in a human Stronghold, but the Stronghold is under protection! Their gods have long passed, and their holy defense is slowly decaying... but too slowly! Let us expand our city closer to their borders to attract their attention. If they send troops to our way and we manage to defeat it, their protection will become weaker! This is a golden opportunity. We can't afford to miss it!
6712	Realm Bonus
6713	Carve out your Realm of Undead!
6714	Attack a Stronghold {0} times with Alliance members
6715	Upgrade Castle to Lv. {0}
6716	Reach Lord Lv. {0}
6717	Use {0}x [Hurry] items
6718	Collect {0} of any resources from the world map
6719	Defeat {0}x mobs
6720	Attack other players' cities {0} times
6721	Have {0}x equipment
6722	Get {0} Gems by recharging
6723	Spend {0} Gems
6724	Valentine's Day Event
6725	Love is one of the scarce few redeeming features that (surprisingly!) the vile humans possess, and even the Warlock King approves. Valentine's Day shall be celebrated!\n1. During the event, you may get valentine items when you kill mobs or collect resources. \n2. You may use them directly, or synth them into better items. \n3. We've also hidden some other surprises!
6726	It's Valentine's Day!
6801	The more Gems, the merrier
6802	Who needs Wood when you've Iron?
6803	Mixing Quiksilver and Iron makes wonders!
6804	For the Alliance!
6805	Win without lifting a finger.
6806	Massive resources will need protection from a massive army.
6807	Keep developing, and develop fast!
6808	Best deal
6809	No Wood, no buildings
6810	Endless Balens, endless armies
6811	The more resources, the merrier!
6812	Exclusive
6813	One for all!
6815	The higher level your castle, the more other undead lords will respect you!
6824	This will make you more powerful!
6838	Only the best Alliances could see it.
6843	For those that are worth protecting.
6900	Monthly Card
6901	Gems (Classic)
6902	Iron Pack
6903	Quiksilver Pack
6904	War Pack
6905	Arsenal Pack
6906	Army expansion
6907	Quick Growth Pack
6908	First-recharge Pack
6909	Wood Pack
6910	Balen Pack
6911	Abundance Pack
6912	VIP Pack
6913	Development Pack
6914	Armaments Pack
6915	Necropolis Pack
6916	Kingdom Pack
6917	VIP Pack
6918	Pyrum Pack
6919	Equipment Pack
6920	Hurry Pack
6921	MP Pack
6922	Mystery Pack
6923	Mystery Pack
6924	Material Pack
6925	Mystery Pack C
6926	Mystery Pack D
6927	Medal of Honor
6928	Goldring Medal
6929	Royal Medal
6931	Phase 1
6932	Phase 2
6933	Phase 3
6934	Phase 4
6935	Phase 5
6936	Phase 6
6937	Phase 7
6938	Legendary Alliance
6939	Summon Pack (SP)
6940	Recovery Pack (SP)
6941	Tech Pack (SP)
6942	Forge Pack (SP)
6943	Vengeful Spirit
6945	Basic Resources Pack
6946	City Expansion Pack
6947	Grand City Pack
6948	Royal Pack
6949	Speed Build Pack
6950	Campaign Pack
6951	Horde Pack
6952	Great Assist Pack
6953	Authority Pack
6954	Blessing Pack
6955	High Walls Pack
6956	Vengeance Pack
6957	Grim Shadows Pack
6958	Strong Hand Pack
6959	Tyrant Pack
6960	Blitz Build Pack
6961	Steel Fortress Pack
6962	Lost City Pack
6963	Dominance Pack
6964	Winter Snow Pack
6965	Winter Joy Pack
6966	Winter Party Pack
6967	Winter Fest Pack
6968	Winter Realm Pack
6969	Winter Miracle Pack
6970	New Year Limited Pack
6971	Spring Bonus
6972	Spring Gift
6973	Spring Party Pack
6974	Spring Feast Pack
6975	Spring Regal Pack
6976	Spring Miracle Pack
6977	Spring Secret Pack
6978	Spring Blessing Pack
6979	It's spring! Another new wave of life to bring into undeath!
6980	It's spring! This is for you!
6981	It's spring! Let's Party!
6982	It's spring! Kill, kill, kill and be merry!
6983	It's spring, the season for reaping!
6984	A special spring miracle for you!
6985	Spring is coming!
6986	Let the spring reaping begin!
6987	A secret spring gift for you!
6988	A big spring gift for you!
6989	Blessings to you!
6990	It's spring, make a wish!
6991	Start spring with new constructions!
6992	Spring is the best time of the year to start building things!
6993	Time is money, money is life. Gotta be fast in spring.
6994	It would be nice to observe the spring reaping from the balcony of the Castle.
6995	Those that we slay from the reaping, they'll make good construction slaves when raised.
6996	Just add water and mix well.
6997	Sweet love for the sweet Valentine's Day.
6998	Love is deep.
6999	Gotta treat yourself and your love on this great day!
7000	True love is a true gift.
7001	Level
7002	Glaurung Claw
7003	Frost Armor
7004	Glaurung Bone
7005	Glaurung's Roar
7006	Arctic Freeze
7007	Glaurung's Curse
7008	Frost Breath
7009	Till death do us part? Nay, love is eternal.
7010	Sweet Love Pack
7011	Deep Love Pack
7012	Glamorous Love Pack
7013	True Love Pack
7014	Eternal Love Pack
7015	Legacy Builder Pack
7016	Leave a legacy with your hands. 
7050	Respawning Glaurung helps your Alliance get stronger!
7051	Glaurung's basic abilities
7052	Increase Frost Glaurung's ATK and give +{0}% ATK to our troops
7053	Increase Frost Glaurung's DEF and give +{0}% DEF to our troops
7054	Increase Frost Glaurung's HP and give +{0}% HP to our troops
7055	Reduce enemy troops ATK by {0}% at the start of battle
7056	Reduce enemy troops DEF by {0}% at the start of battle
7057	Reduce enemy troops HP by {0}% at the start of battle
7058	Reduce all enemy troops' SPD by {0}% when our flyers have superiority
7101	Reduce enemy troops ATK by {0}% at the start of battle
7102	Reduce enemy troops DEF by {0}% at the start of battle
7103	Reduce enemy troops HP by {0}% at the start of battle
7104	Reduce all enemy troops' SPD by {0}% when our flyers have superiority
7201	Pyrum (S) is used to respawn and upgrade your Frost Glaurung. Search Glaurung Dens or kill Glaurung Spawns during Glaurung Day to earn loads of Pyrum (S).
7202	Pyrum (M) is used to respawn and upgrade your Frost Glaurung. Search Glaurung Dens or kill Adult Glaurungs during Glaurung Day to earn loads of Pyrum (M).
7203	Pyrum (L) is used to respawn and upgrade your Frost Glaurung. Search Glaurung Dens or kill Elder Glaurungs during Glaurung Day to earn loads of Pyrum (L).
7204	Pyrum (XL) is used to respawn and upgrade your Frost Glaurung. Search Glaurung Dens or kill Glaurung Tyrants during Glaurung Day to earn loads of Pyrum (XL).
7205	Basic resource for city upgrades. A wide variety of uses areas such as Building upgrades, Summons, and more.
7206	Basic resource for city upgrades. A wide variety of uses in areas such as Building upgrades, Summons, and more. Also an important resource maintaining your army.
7207	High level resources required to upgrade your city. Used to summon more powerful undead from your buildings. 
7208	The ultimate in resources for upgrading the most powerful of cities. Used to summon the most powerful undead from the most powerful buildings. 
7209	The mystical building block of all things. If anything needs doing, this can speed things up. 
7210	Essential for raising your Lord Lv. Earned through hard-won experience or through the wise use of certain items. 
7211	MP is used when you dispatch troops. It gradually regenerates, or you could restore it quickly with items.
7400	Every unit of Wood collected outside the city gives: 
7401	Every unit of Balen collected outside the city gives: 
7402	Every unit of Iron collected outside the city gives: 
7403	Every unit of Quiksilver collected outside the city gives: 
7404	Every unit of Gem collected outside the city gives: 
7405	Every Lv. 1 troop summoned gives: 
7406	Every Lv. 2 troop summoned gives: 
7407	Every Lv. 3 troop summoned gives: 
7408	Every Lv. 4 troop summoned gives: 
7409	Every Lv. 5 troop summoned gives: 
7410	Every Lv. 6 troop summoned gives: 
7411	Every Lv. 7 troop summoned gives: 
7412	Every Lv. 8 troop summoned gives: 
7413	Every Lv. 9 troop summoned gives: 
7414	Every Lv. 10 troop summoned gives: 
7415	Every point of Building B.R. increase gives: 
7416	Every point of Tech B.R. increase gives: 
7417	Every Lv. 1 Peasant killed gives: 
7418	Every Lv. 2 Militia killed gives: 
7419	Every Lv. 3 Squire killed gives: 
7420	Every Lv. 4 Squire killed gives: 
7421	Every Lv. 5 Archer killed gives: 
7422	Every Lv. 6 Archer killed gives: 
7423	Every Lv. 7 Archer killed gives: 
7424	Every Lv. 8 Phalanx killed gives: 
7425	Every Lv. 9 Phalanx killed gives: 
7426	Every Lv. 10 Phalanx killed gives: 
7427	Every Lv. 11 Centaur killed gives: 
7428	Every Lv. 12 Centaur killed gives: 
7429	Every Lv. 13 Centaur killed gives: 
7430	Every Lv. 14 Magic User killed gives: 
7431	Every Lv. 15 Magic User killed gives: 
7432	Every Lv. 16 Magic User killed gives: 
7433	Every Lv. 17 Cannibal killed gives: 
7434	Every Lv. 18 Cannibal killed gives: 
7435	Every Lv. 19 Cannibal killed gives: 
7436	Every Lv. 20 Elven Archer killed gives: 
7437	Every Lv. 21 Elven Archer killed gives: 
7438	Every Lv. 22 Elven Archer killed gives: 
7439	Every Lv. 23 Holy Knight killed gives: 
7440	Every Lv. 24 Holy Knight killed gives: 
7441	Every Lv. 25 Holy Knight killed gives: 
7442	Every Lv. 26 Griffinrider killed gives: 
7443	Every Lv. 27 Griffinrider killed gives: 
7444	Every Lv. 28 Griffinrider killed gives: 
7445	Every Lv. 29 Zulqifar killed gives: 
7446	Every Lv. 30 Zulqifar killed gives: 
7447	Every Lv. 1 troop killed gives: 
7448	Every Lv. 2 troop killed gives: 
7449	Every Lv. 3 troop killed gives: 
7450	Every Lv. 4 troop killed gives: 
7451	Every Lv. 5 troop killed gives: 
7452	Every Lv. 6 troop killed gives: 
7453	Every Lv. 7 troop killed gives: 
7454	Every Lv. 8 troop killed gives: 
7455	Every Lv. 9 troop killed gives: 
7456	Every Lv. 10 troop killed gives: 
7457	Google+
7458	<color=red>At risk</color>
7459	<color=green>Safe</color>
7460	Your current account is not bound, it will be deleted after selecting [Switch Account]! Continue?
7461	No accounts bound to FB
7462	No accounts bound to Google Play
7463	Dismantle
7464	Synth
7465	Upgrade
7466	Forge
7467	No more accessories, please forge more at the Workshop
7468	Quality
7469	Storage Box
7470	Hall of the Hunt
7471	Forge Materials
7472	Tyrant
7473	Savior
7474	Sets
7475	Sanguinium
7476	Insufficient Sanguinium
7477	Gives materials when dismantled
7478	Upgrade to raise quality
7479	Raise/Lower bounty
7480	You haven't equipped any 
7481	Max Load: 
7482	Tax: 
7483	Details: 
7484	Account successfully bound
7485	Account binding failed
7486	You'll increase the risk of losing your account if you unbind it, continue?
7487	Requires Workshop Lv. {0}
7488	Choose level
7489	Helpshift
7490	Binding failed! You've already bound another account to this Facebook account!
7491	Binding failed! You've already bound another account to this Google Play account!
7492	City Development
7493	Max City DEF
7494	Backpack limit
7495	Player Info
7496	Gift Exchange
7497	Invalid gift code!
7498	You've already use this gift code!
7499	This gift code has been used!
7500	This gift code is for the iOS version of the game only!
7501	This gift code is for the Android version of the game only!
7502	This gift code can only be used if you download the game from the corresponding market!
7503	This gift code has expired!
7504	Gift code redeemed, please check your mail for the gifts!
7510	You lack <color=yellow>{0}</color>!
7511	You lack <color=yellow>{0}</color>!
7512	Issue Bounty
7513	Forge time: {0}
7514	Upgrade
7515	This piece of equipment is of highest quality and can't be upgraded.
7516	Shop
7517	Upgrade Equipment
7518	Dismantle and get random {1} materials x{0}
7519	Common
7520	Uncommon
7521	Rare
7522	Epic
7523	Legendary
7524	Mythic
7525	Available tech
7526	Can't increase City DEF when the Wall is being upgraded
7527	Unblock player
7528	Unblock
7529	You haven't blocked anyone yet
7530	You need to upgrade Castle to Lv. {0} to use the chat
7531	Rewards for joining an Alliance for the first time
7532	Alliance Bonus
7533	Alliance Tech
7534	{0} tried to scout your {1} but failed! Their Psychic Eye is too weak!
7535	Alliance Valor: 
7536	Collected
7537	The Workshop is not ready yet!
7538	Hurry Pack
7539	EXP Pack
7540	Resource Pack
7541	Total Discount
7542	Special Perks
7543	Continue purchasing to receive more special perks
7544	Purchased
7545	Occupied
7546	Stronghold Details
7547	{0} joined the alliance
7548	{0} left the alliance
7549	{0} began researching Lv. {1} {2}
7550	{0} placed {1} ({2})
7551	{0} retook {1} ({2})
7552	{0}'s city ({1}) was attacked by {2}
7553	{0}'s garrison ({1}) was attacked by {2}
7554	{1} ({2}) occupied by {0} was attacked by {3}
7555	{0} ({1}) was attacked by the alliance {2}
7556	Everyday you'll also get
7557	Monthly Card
7558	Weekly Card
7559	You'll get goodies worth 
7560	 and a Mystery Pack!
7561	Ghost Merchant
7562	Helping Hands
7563	Wage Bonus
7564	Extra building queue\n30 days
7565	Immediately get
7566	Extra campaign queue\n30 days
7567	Banner of Death
7568	Empower the Banner of Death
7569	Current depth: 
7570	Your city was sacked by {0}
7571	Get Monthly Card
7572	It is an irony that the more powerful an undead is, the more irresistible it is against the Banner of Death -- and undead lords are among the worst. Empowering the banner with Gems will allow us to lure powerful undead lords to join our Alliance!\n<color=#5F1818FF><size=24>Effect: Your Alliance will be recommended with priority to players who are not in an Alliance yet till you've <color=red>{0}</color>members. </size></color>
7573	The Banner of Death is already empowered
7574	To upgrade a piece of equipment, you need materials with higher quality than it!
7575	 m
7576	Can't go any deeper, the miasma is too strong down there!
7577	Fight
7578	Rewards
7579	Dragon Tomb
7580	The deeper you go, the better the rewards the goblins dig up!
7581	With the Tomb Guards slain, you may delve deeper into the tomb!
7582	The Tomb Guards are too strong! Try again when you're stronger!
7583	Save
7584	Explore the Void
7585	Void Garrison
7590	Tap to join
7591	Store resources
7592	Get back
7593	You'll be sending <color=red>more troops than {0}'s Great Hall could accommodate</color>. Once they reach {0}'s city, the remaining troops would <color=red>return automatically</color>. Still send that many troops?
7594	Defender
7595	Attacker
7596	Day <size=34>1</size>
7597	Day <size=34>2</size>
7598	Day <size=34>3</size>
